,Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Account No,Third Party Name,Amount,Risk Category
12825,471897866.0,0,6,10,9,,cooplocal,42.05,No Risk
12826,471897866.0,2,0,21,8,,etsy,4.3,No Risk
12827,471897866.0,2,4,11,8,,fatface,38.89,No Risk
12828,471897866.0,3,0,4,12,,boots,43.09,No Risk
12829,471897866.0,3,0,6,11,,amazon,14.83,No Risk
12830,471897866.0,3,1,21,11,,lloydspharmacy,36.12,No Risk
12831,471897866.0,3,2,15,11,,lloydspharmacy,28.5,No Risk
12832,471897866.0,3,2,31,5,,topshop,23.46,No Risk
12833,471897866.0,3,6,19,11,,tesco,3.22,No Risk
12834,471897866.0,4,3,21,9,,amazon,30.83,No Risk
12835,471897866.0,4,6,12,2,,sainsbury,4.65,No Risk
12836,471897866.0,5,1,14,11,,amazon,5.58,No Risk
12837,471897866.0,5,1,15,8,,amazon,7.86,No Risk
12838,471897866.0,5,2,28,6,,amazon,21.9,No Risk
12839,471897866.0,5,4,19,5,,selfridges,4.03,No Risk
12840,471897866.0,5,5,9,9,,selfridges,23.9,No Risk
12841,471897866.0,5,6,20,8,,tesco,46.02,No Risk
12842,471897866.0,6,0,3,7,,sainsburylocal,74.5,No Risk
12843,471897866.0,6,1,7,11,,etsy,5.7,No Risk
12844,471897866.0,6,2,12,7,,matalan,7.2,No Risk
12845,471897866.0,6,3,15,6,,matalan,54.73,No Risk
12846,471897866.0,6,3,27,7,,topshop,13.26,No Risk
12847,471897866.0,6,5,29,4,,sainsburylocal,43.69,No Risk
12848,471897866.0,6,6,14,5,,tesco,1.75,No Risk
12849,471897866.0,7,1,8,8,,amazon,2.09,No Risk
12850,471897866.0,7,3,17,8,,looselyfitted,54.83,No Risk
12851,471897866.0,7,4,25,8,,topshop,1.27,No Risk
12852,471897866.0,7,5,7,10,,sainsbury,80.55,No Risk
12853,471897866.0,8,5,2,9,,matalan,3.54,No Risk
12854,471897866.0,9,5,2,9,,tesco,84.39,No Risk
12855,471897866.0,9,5,15,7,,tesco,68.82,No Risk
12856,471897866.0,9,5,21,1,,stitchbystitch,26.97,No Risk
12857,471897866.0,9,5,22,7,,amazon,19.25,No Risk
12858,471897866.0,9,5,28,10,,tesco,49.21,No Risk
12859,471897866.0,9,6,15,1,,fivesensesart,5.99,No Risk
12860,471897866.0,10,5,3,6,,stitchbystitch,27.02,No Risk
12861,471897866.0,10,5,4,11,,amazon,30.98,No Risk
12862,471897866.0,10,5,11,11,,selfridges,24.47,No Risk
12863,471897866.0,10,5,12,8,,fivesensesart,20.19,No Risk
12864,471897866.0,10,5,21,1,,tesco,89.56,No Risk
12865,471897866.0,10,6,5,3,,wool,76.93,No Risk
12866,471897866.0,10,6,24,9,,stitchbystitch,72.64,No Risk
12867,471897866.0,11,5,16,9,,sportsdirect,58.5,No Risk
12868,471897866.0,11,5,19,8,,tesco,28.41,No Risk
12869,471897866.0,11,5,22,4,,stitchbystitch,65.94,No Risk
12870,471897866.0,11,6,12,2,,stitchbystitch,29.94,No Risk
12871,471897866.0,11,6,13,8,,sportsdirect,98.47,No Risk
12872,471897866.0,11,6,14,5,,wool,44.09,No Risk
12873,471897866.0,12,5,9,9,,tesco,42.1,No Risk
12874,471897866.0,12,6,1,1,,blackwell's,32.95,No Risk
12875,471897866.0,14,5,4,2,,fatface,116.14,No Risk
12876,471897866.0,14,5,4,2,,revella,388.5,High Risk
12877,471897866.0,14,5,21,10,,topshop,207.14,No Risk
12878,471897866.0,17,0,20,2,,tesco,82.96,Low Risk
12879,471897866.0,17,0,27,3,,craftastic,38.5,No Risk
12880,471897866.0,17,1,5,9,,reebok,10.06,No Risk
12881,471897866.0,17,1,19,9,,tesco,65.7,No Risk
12882,471897866.0,17,1,22,8,,amazon,19.42,No Risk
12883,471897866.0,17,2,3,5,,craftastic,20.03,No Risk
12884,471897866.0,17,2,3,5,,topshop,142.06,No Risk
12885,471897866.0,17,2,16,8,,looselyfitted,8.91,No Risk
12886,471897866.0,17,3,16,3,,reebok,83.98,No Risk
12887,471897866.0,17,3,27,4,,tesco,45.61,No Risk
12888,471897866.0,17,4,3,11,,craftastic,36.5,No Risk
12889,471897866.0,17,4,27,10,,reebok,35.45,No Risk
12890,471897866.0,18,0,23,10,,tesco,55.36,No Risk
12891,471897866.0,18,1,7,3,,tesco,115.07,No Risk
12892,471897866.0,18,1,17,10,,tesco,23.87,No Risk
12893,471897866.0,18,1,25,7,,cooplocal,14.05,No Risk
12894,471897866.0,18,2,1,3,,tesco,80.71,No Risk
12895,471897866.0,18,3,2,11,,fittedstitch,9.5,No Risk
12896,471897866.0,18,3,9,11,,tesco,43.22,No Risk
12897,471897866.0,18,4,30,6,,tesco,19.78,No Risk
12898,471897866.0,19,0,13,11,,tesco,54.53,No Risk
12899,471897866.0,19,2,8,11,,cooplocal,63.95,No Risk
12900,471897866.0,19,2,19,7,,fittedstitch,0.4,No Risk
12901,471897866.0,19,3,2,11,,tesco,30.51,No Risk
12902,471897866.0,19,3,29,6,,tesco,47.01,No Risk
12903,471897866.0,20,0,5,6,,selfridges,12.97,No Risk
12904,471897866.0,20,0,31,7,,looselyfitted,6.0,No Risk
12905,471897866.0,20,1,30,5,,sainsbury,48.69,No Risk
12906,471897866.0,20,2,27,9,,tesco,60.83,No Risk
12907,471897866.0,21,0,24,7,,sainsburylocal,11.38,No Risk
12908,471897866.0,21,3,22,6,,sainsbury,20.91,No Risk
12909,472213568.0,4,3,16,3,,boots,16.41,No Risk
12910,472213568.0,7,6,19,2,,topshop,0.84,No Risk
12911,472213568.0,8,2,25,1,,tesco,42.07,No Risk
12912,472213568.0,8,3,6,4,,amazon,34.09,No Risk
12913,472213568.0,8,4,28,7,,tesco,181.78,Medium Risk
12914,472213568.0,9,0,2,1,,tesco,61.19,No Risk
12915,472213568.0,9,0,11,9,,tesco,84.65,No Risk
12916,472213568.0,9,4,18,8,,tesco,136.5,No Risk
12917,472213568.0,9,5,1,7,,tesco,130.89,No Risk
12918,472213568.0,9,6,1,1,,theworks,34.96,No Risk
12919,472213568.0,9,6,23,4,,theworks,4.99,No Risk
12920,472213568.0,9,6,30,4,,theworks,20.96,No Risk
12921,472213568.0,10,4,5,5,,tesco,57.76,No Risk
12922,472213568.0,11,0,3,4,,sportsdirect,104.98,No Risk
12923,472213568.0,13,0,13,2,,theworks,15.98,No Risk
12924,472213568.0,15,1,21,2,,gamestation,79.98,No Risk
12925,472213568.0,17,1,14,3,,fatface,92.99,No Risk
12926,472213568.0,19,1,24,10,,tesco,127.76,No Risk
12927,472213568.0,20,3,23,2,,tesco,44.87,No Risk
12928,472995101.0,4,6,19,2,,fatface,5.67,No Risk
12929,472995101.0,5,6,11,6,,amazon,2.59,No Risk
12930,472995101.0,8,0,3,7,,tesco,51.07,No Risk
12931,472995101.0,8,0,5,6,,tesco,144.34,No Risk
12932,472995101.0,8,0,20,11,,tesco,91.63,No Risk
12933,472995101.0,8,2,28,6,,tesco,63.52,No Risk
12934,472995101.0,8,3,2,11,,tesco,46.42,No Risk
12935,472995101.0,8,4,16,6,,tesco,84.09,No Risk
12936,472995101.0,9,0,7,8,,tesco,112.96,No Risk
12937,472995101.0,9,0,14,8,,amazon,12.05,No Risk
12938,472995101.0,9,0,24,4,,tesco,121.42,No Risk
12939,472995101.0,9,1,14,2,,tesco,94.26,No Risk
12940,472995101.0,9,1,24,1,,tesco,105.04,No Risk
12941,472995101.0,9,2,6,12,,fivesensesart,29.99,No Risk
12942,472995101.0,9,3,5,1,,fivesensesart,7.98,No Risk
12943,472995101.0,9,3,8,6,,looselyfitted,32.47,No Risk
12944,472995101.0,9,4,3,3,,tesco,143.1,No Risk
12945,472995101.0,9,4,28,4,,fivesensesart,11.98,No Risk
12946,472995101.0,9,5,8,4,,fivesensesart,5.99,No Risk
12947,472995101.0,9,5,13,5,,tesco,54.18,No Risk
12948,472995101.0,9,5,14,1,,theworks,13.98,No Risk
12949,472995101.0,9,5,17,6,,fivesensesart,6.99,No Risk
12950,472995101.0,9,6,26,11,,fivesensesart,11.98,No Risk
12951,472995101.0,9,6,30,7,,matalan,46.99,No Risk
12952,472995101.0,10,0,9,1,,fivesensesart,21.98,No Risk
12953,472995101.0,10,1,14,2,,theworks,25.97,No Risk
12954,472995101.0,10,1,18,7,,fivesensesart,5.99,No Risk
12955,472995101.0,10,1,29,8,,tesco,117.74,No Risk
12956,472995101.0,10,2,9,8,,fivesensesart,18.48,No Risk
12957,472995101.0,10,2,20,9,,fivesensesart,18.97,No Risk
12958,472995101.0,10,2,22,11,,fivesensesart,17.48,No Risk
12959,472995101.0,10,2,23,8,,tesco,71.12,No Risk
12960,472995101.0,10,3,6,4,,topshop,25.16,No Risk
12961,472995101.0,10,3,9,2,,tesco,49.46,No Risk
12962,472995101.0,10,6,5,2,,fivesensesart,55.98,No Risk
12963,472995101.0,10,6,16,7,,theworks,4.99,No Risk
12964,472995101.0,10,6,19,11,,sportsdirect,50.0,No Risk
12965,472995101.0,10,6,30,7,,matalan,111.48,No Risk
12966,472995101.0,11,2,1,3,,looselyfitted,152.48,No Risk
12967,472995101.0,11,2,11,10,,fivesensesart,23.97,No Risk
12968,472995101.0,11,2,13,9,,theworks,32.95,No Risk
12969,472995101.0,11,4,3,2,,theworks,11.98,No Risk
12970,472995101.0,11,6,12,3,,gamestation,149.97,No Risk
12971,472995101.0,11,6,12,3,,sainsbury,134.7,No Risk
12972,472995101.0,12,2,17,5,,gamestation,49.99,No Risk
12973,472995101.0,12,2,21,6,,fivesensesart,106.97,No Risk
12974,472995101.0,12,4,7,4,,tesco,136.92,No Risk
12975,472995101.0,12,4,25,8,,looselyfitted,168.49,No Risk
12976,472995101.0,12,4,25,8,,matalan,48.99,No Risk
12977,472995101.0,12,4,30,6,,theworks,19.98,No Risk
12978,472995101.0,12,6,5,11,,matalan,35.48,No Risk
12979,472995101.0,12,6,16,4,,tesco,32.9,No Risk
12980,472995101.0,13,1,5,12,,fatface,59.99,No Risk
12981,472995101.0,13,1,5,12,,topshop,85.46,No Risk
12982,472995101.0,13,3,8,6,,topshop,134.97,No Risk
12983,472995101.0,13,4,25,8,,matalan,141.5,No Risk
12984,472995101.0,13,6,26,11,,tesco,101.71,No Risk
12985,472995101.0,15,6,28,5,,sportsdirect,109.99,No Risk
12986,473820682.0,0,6,12,11,,revella,10.14,No Risk
12987,473820682.0,0,6,27,8,,selfridges,18.43,No Risk
12988,473820682.0,0,6,30,7,,revella,54.59,Low Risk
12989,473820682.0,2,3,26,10,,sainsburylocal,9.08,No Risk
12990,473820682.0,2,6,20,8,,fittedstitch,35.72,No Risk
12991,473820682.0,3,2,6,12,,fatface,19.22,No Risk
12992,473820682.0,3,2,29,11,,fittedstitch,11.7,No Risk
12993,473820682.0,3,3,9,11,,sainsburylocal,25.96,No Risk
12994,473820682.0,3,6,4,6,,looselyfitted,34.77,No Risk
12995,473820682.0,4,1,10,10,,fatface,15.03,No Risk
12996,473820682.0,4,4,1,9,,fittedstitch,23.17,No Risk
12997,473820682.0,4,4,18,8,,amazon,12.55,No Risk
12998,473820682.0,4,5,1,7,,looselyfitted,30.03,No Risk
12999,473820682.0,4,5,7,10,,revella,34.17,No Risk
13000,473820682.0,4,5,8,7,,fatface,11.04,No Risk
13001,473820682.0,4,6,11,6,,tesco,4.79,No Risk
13002,473820682.0,5,1,26,9,,sainsburylocal,18.67,No Risk
13003,473820682.0,5,3,30,11,,fittedstitch,25.84,No Risk
13004,473820682.0,5,5,16,9,,lloydspharmacy,35.55,No Risk
13005,473820682.0,6,0,25,9,,amazon,4.85,No Risk
13006,473820682.0,6,1,20,6,,looselyfitted,14.79,No Risk
13007,473820682.0,6,2,14,6,,etsy,6.75,No Risk
13008,473820682.0,6,2,18,10,,tesco,84.76,No Risk
13009,473820682.0,6,5,2,12,,amazon,7.62,No Risk
13010,473820682.0,7,0,16,10,,matalan,30.85,No Risk
13011,473820682.0,7,0,21,8,,amazon,6.01,No Risk
13012,473820682.0,7,3,20,7,,revella,35.93,No Risk
13013,473820682.0,7,5,11,11,,amazon,0.44,No Risk
13014,473820682.0,8,3,2,11,,tesco,98.8,No Risk
13015,473820682.0,8,3,21,9,,selfridges,1.55,No Risk
13016,473820682.0,8,3,23,11,,tesco,87.28,No Risk
13017,473820682.0,8,5,13,5,,tesco,87.72,No Risk
13018,473820682.0,8,5,17,6,,revella,25.03,No Risk
13019,473820682.0,8,5,28,1,,tesco,66.69,No Risk
13020,473820682.0,9,0,8,5,,etsy,58.97,No Risk
13021,473820682.0,9,1,28,2,,tesco,93.46,No Risk
13022,473820682.0,9,1,30,5,,fivesensesart,30.05,No Risk
13023,473820682.0,9,1,31,1,,fivesensesart,6.99,Low Risk
13024,473820682.0,9,1,31,10,,selfridges,41.12,No Risk
13025,473820682.0,9,2,11,10,,amazon,23.0,No Risk
13026,473820682.0,9,2,20,9,,fivesensesart,27.57,No Risk
13027,473820682.0,9,2,27,9,,fivesensesart,51.2,No Risk
13028,473820682.0,9,3,9,11,,tesco,108.88,No Risk
13029,473820682.0,9,3,15,6,,fatface,9.12,No Risk
13030,473820682.0,9,3,16,2,,sportsdirect,53.99,No Risk
13031,473820682.0,9,3,16,11,,fivesensesart,53.47,No Risk
13032,473820682.0,9,4,4,8,,fivesensesart,3.02,No Risk
13033,473820682.0,9,4,13,10,,fivesensesart,3.59,No Risk
13034,473820682.0,9,5,7,1,,fivesensesart,24.98,No Risk
13035,473820682.0,9,5,15,4,,fivesensesart,80.14,No Risk
13036,473820682.0,9,5,25,3,,fivesensesart,5.99,No Risk
13037,473820682.0,10,0,27,11,,topshop,129.47,No Risk
13038,473820682.0,10,2,1,2,,fatface,32.61,No Risk
13039,473820682.0,10,3,9,2,,topshop,8.24,No Risk
13040,473820682.0,10,3,24,8,,matalan,43.37,No Risk
13041,473820682.0,10,3,24,8,,topshop,27.99,No Risk
13042,473820682.0,10,4,21,7,,fatface,104.94,No Risk
13043,473820682.0,10,5,24,6,,fivesensesart,76.27,No Risk
13044,473820682.0,10,6,12,11,,matalan,35.0,No Risk
13045,473820682.0,10,6,21,5,,topshop,137.89,No Risk
13046,473820682.0,11,4,11,8,,tesco,74.42,No Risk
13047,473820682.0,11,4,16,6,,fivesensesart,30.11,No Risk
13048,473820682.0,13,5,17,6,,tesco,80.26,No Risk
13049,473820682.0,15,4,11,8,,fivesensesart,50.39,No Risk
13050,473820682.0,15,4,23,6,,looselyfitted,174.99,No Risk
13051,473820682.0,16,4,15,9,,fivesensesart,6.13,No Risk
13052,473820682.0,18,4,21,7,,revella,38.47,No Risk
13053,473820682.0,19,2,19,7,,tesco,20.69,No Risk
13054,473820682.0,19,6,10,9,,justeat,16.2,No Risk
13055,473820682.0,20,0,3,4,,tesco,56.84,Low Risk
13056,473820682.0,20,0,26,6,,tesco,23.88,No Risk
13057,473820682.0,20,3,1,6,,matalan,81.24,Low Risk
13058,473820682.0,20,3,6,4,,tesco,40.71,No Risk
13059,473820682.0,20,3,29,6,,tesco,82.95,No Risk
13060,473820682.0,20,4,28,7,,tesco,107.11,No Risk
13061,474301748.0,8,0,9,10,,tesco,7.56,No Risk
13062,474301748.0,8,0,16,10,,tesco,17.15,No Risk
13063,474301748.0,8,4,28,4,,tesco,17.92,No Risk
13064,474301748.0,12,5,27,5,,justeat,21.94,No Risk
13065,474301748.0,17,3,6,4,,tesco,8.69,No Risk
13066,474301748.0,17,3,26,1,,gamestation,129.97,No Risk
13067,474301748.0,17,4,20,1,,gamestation,49.99,No Risk
13068,474301748.0,17,4,27,1,,sportsdirect,44.99,No Risk
13069,474301748.0,18,0,8,5,,hobbylobby,86.97,No Risk
13070,474301748.0,19,2,9,8,,tesco,17.16,No Risk
13071,474301748.0,19,3,28,9,,tesco,30.28,No Risk
13072,474301748.0,20,2,4,1,,thecrown,5.9,No Risk
13073,474951915.0,10,0,30,1,,fittedstitch,75.49,No Risk
13074,474951915.0,10,1,23,5,,tesco,44.98,No Risk
13075,474951915.0,12,1,28,2,,deliveroo,36.13,No Risk
13076,474951915.0,14,0,2,1,,tesco,41.88,No Risk
13077,474951915.0,16,2,1,3,,tesco,34.45,No Risk
13078,474951915.0,17,2,11,1,,gamestation,69.98,No Risk
13079,474951915.0,17,3,27,4,,tesco,21.27,No Risk
13080,474951915.0,17,5,29,7,,tesco,31.18,No Risk
13081,474951915.0,18,3,5,10,,tesco,52.39,No Risk
13082,474951915.0,18,4,7,4,,deliveroo,28.34,No Risk
13083,474951915.0,19,5,6,5,,tesco,34.24,No Risk
13084,474951915.0,20,3,5,1,,thecrown,8.0,No Risk
13085,475117511.0,0,1,28,11,,looselyfitted,0.53,Low Risk
13086,475117511.0,1,1,21,11,,boots,12.49,No Risk
13087,475117511.0,5,5,8,7,,deliveroo,17.69,No Risk
13088,475117511.0,5,6,30,7,,amazon,71.0,No Risk
13089,475117511.0,6,3,26,10,,lloydspharmacy,67.5,No Risk
13090,475117511.0,7,2,27,9,,fatface,8.99,No Risk
13091,475117511.0,10,0,9,10,,sportsdirect,37.99,No Risk
13092,475117511.0,10,0,16,1,,matalan,180.6,No Risk
13093,475117511.0,10,0,16,1,,topshop,76.3,No Risk
13094,475117511.0,10,1,27,6,,tesco,89.21,No Risk
13095,475117511.0,11,0,2,10,,theworks,34.95,No Risk
13096,475117511.0,11,0,8,5,,tesco,87.91,No Risk
13097,475117511.0,11,0,16,1,,revella,63.0,No Risk
13098,475117511.0,11,1,5,12,,sportsdirect,28.0,No Risk
13099,475117511.0,11,1,7,2,,topshop,66.5,No Risk
13100,475117511.0,12,0,9,10,,fatface,4.11,No Risk
13101,475117511.0,13,0,16,1,,gamestation,29.99,No Risk
13102,475117511.0,13,1,19,9,,topshop,55.3,No Risk
13103,475117511.0,14,1,25,7,,blackwell's,55.92,No Risk
13104,475117511.0,16,0,16,1,,fatface,70.0,No Risk
13105,475117511.0,16,0,16,1,,topshop,31.5,No Risk
13106,475117511.0,16,2,18,10,,matalan,9.01,No Risk
13107,475117511.0,16,2,25,1,,fivesensesart,31.49,No Risk
13108,475117511.0,16,3,9,11,,fivesensesart,20.98,No Risk
13109,475117511.0,16,4,21,7,,tesco,35.89,No Risk
13110,475117511.0,16,5,11,3,,tesco,81.23,No Risk
13111,475117511.0,16,5,18,2,,blackwell's,40.94,No Risk
13112,475117511.0,16,6,29,10,,topshop,1.56,No Risk
13113,475117511.0,16,6,30,7,,fivesensesart,51.49,No Risk
13114,475117511.0,17,0,4,9,,lloydspharmacy,38.47,No Risk
13115,475117511.0,17,1,13,6,,matalan,94.5,No Risk
13116,475117511.0,17,1,19,9,,looselyfitted,119.0,No Risk
13117,475117511.0,17,2,2,8,,brilliantbrushes,16.49,No Risk
13118,475117511.0,17,2,3,5,,selfridges,70.0,No Risk
13119,475117511.0,17,2,11,1,,hobbylobby,8.99,No Risk
13120,475117511.0,17,4,10,11,,blackwell's,52.92,No Risk
13121,475117511.0,17,4,11,8,,fatface,49.0,No Risk
13122,475117511.0,17,4,11,8,,selfridges,101.5,No Risk
13123,475117511.0,17,4,22,9,,brilliantbrushes,1.99,No Risk
13124,475117511.0,17,5,18,3,,tesco,33.14,No Risk
13125,475117511.0,17,5,21,1,,blackwell's,22.97,No Risk
13126,475117511.0,17,5,28,1,,sainsbury,51.81,No Risk
13127,475117511.0,17,6,12,3,,looselyfitted,49.0,No Risk
13128,475117511.0,18,1,19,9,,topshop,49.0,No Risk
13129,475117511.0,18,3,16,11,,selfridges,84.0,No Risk
13130,475117511.0,18,3,17,8,,tesco,54.56,No Risk
13131,475117511.0,18,3,24,8,,sainsburylocal,22.05,No Risk
13132,475117511.0,18,6,12,11,,amazon,44.03,No Risk
13133,475117511.0,18,6,16,7,,fatface,35.98,No Risk
13134,475117511.0,19,4,29,9,,tesco,58.99,No Risk
13135,475117511.0,19,5,8,7,,revella,131.6,No Risk
13136,475117511.0,20,4,3,3,,tesco,60.48,No Risk
13137,475117511.0,20,4,17,2,,tesco,27.47,No Risk
13138,475277431.0,6,2,5,4,,etsy,1.73,No Risk
13139,475277431.0,6,2,8,2,,looselyfitted,27.88,No Risk
13140,475277431.0,9,0,3,4,,wool,23.97,No Risk
13141,475277431.0,9,0,6,11,,tesco,235.2,High Risk
13142,475277431.0,9,1,14,2,,gamestation,49.99,No Risk
13143,475277431.0,9,1,24,1,,wool,23.97,No Risk
13144,475277431.0,9,1,27,6,,theworks,12.98,No Risk
13145,475277431.0,9,2,6,12,,tesco,141.85,No Risk
13146,475277431.0,9,2,19,7,,theworks,19.98,No Risk
13147,475277431.0,9,2,22,2,,gamestation,79.97,No Risk
13148,475277431.0,9,2,22,2,,theworks,12.98,No Risk
13149,475277431.0,9,2,25,10,,wool,12.0,No Risk
13150,475277431.0,9,3,15,6,,tesco,114.62,No Risk
13151,475277431.0,9,4,1,12,,wool,6.0,No Risk
13152,475277431.0,9,4,3,11,,theworks,39.95,No Risk
13153,475277431.0,9,4,14,7,,theworks,9.99,No Risk
13154,475277431.0,9,6,1,1,,theworks,41.95,No Risk
13155,475277431.0,10,0,16,1,,theworks,12.98,No Risk
13156,475277431.0,10,0,16,1,,wool,9.98,No Risk
13157,475277431.0,10,0,19,6,,theworks,16.97,No Risk
13158,475277431.0,10,2,11,10,,ayarnstory,10.99,No Risk
13159,475277431.0,10,2,18,1,,fatface,147.0,No Risk
13160,475277431.0,10,2,18,1,,topshop,40.0,No Risk
13161,475277431.0,10,2,25,1,,fatface,75.0,No Risk
13162,475277431.0,10,2,29,3,,theworks,26.96,No Risk
13163,475277431.0,10,4,1,9,,theworks,20.97,No Risk
13164,475277431.0,10,5,1,7,,wool,11.0,No Risk
13165,475277431.0,10,6,1,1,,tesco,274.47,High Risk
13166,475277431.0,10,6,1,10,,theworks,40.95,No Risk
13167,475277431.0,11,3,21,9,,topshop,153.3,No Risk
13168,475277431.0,11,4,19,5,,wool,4.99,No Risk
13169,475277431.0,11,6,3,9,,topshop,214.2,No Risk
13170,475277431.0,11,6,4,6,,tesco,175.75,No Risk
13171,475277431.0,11,6,15,1,,gamestation,69.98,No Risk
13172,475277431.0,11,6,29,1,,wool,15.98,No Risk
13173,475277431.0,11,6,29,10,,wool,23.97,No Risk
13174,475277431.0,12,1,10,1,,wool,10.99,No Risk
13175,475277431.0,12,1,15,8,,wool,15.98,No Risk
13176,475277431.0,12,2,4,10,,fatface,105.0,No Risk
13177,475277431.0,12,2,11,1,,theworks,22.97,No Risk
13178,475277431.0,12,2,18,1,,topshop,186.0,No Risk
13179,475277431.0,12,2,29,3,,ayarnstory,11.0,No Risk
13180,475277431.0,12,3,3,8,,matalan,237.3,No Risk
13181,475277431.0,12,3,3,8,,topshop,80.5,No Risk
13182,475277431.0,12,5,11,3,,wool,21.98,No Risk
13183,475277431.0,12,6,9,7,,wool,11.0,No Risk
13184,475277431.0,13,6,3,9,,topshop,331.8,No Risk
13185,475277431.0,13,6,7,5,,wool,18.0,No Risk
13186,475277431.0,13,6,12,3,,fatface,122.5,No Risk
13187,475277431.0,14,5,6,5,,theworks,5.99,No Risk
13188,475277431.0,15,5,4,3,,wool,11.0,No Risk
13189,475277431.0,15,6,3,9,,fatface,139.3,No Risk
13190,475277431.0,15,6,9,4,,topshop,223.3,No Risk
13191,475277431.0,15,6,17,9,,theworks,12.98,No Risk
13192,475277431.0,16,5,19,8,,wool,6.0,No Risk
13193,475277431.0,16,5,28,10,,wool,5.5,No Risk
13194,475277431.0,16,6,18,6,,fatface,167.3,No Risk
13195,475277431.0,16,6,18,6,,topshop,171.5,No Risk
13196,475277431.0,17,5,25,11,,theworks,16.97,No Risk
13197,475277431.0,18,6,18,6,,fatface,252.0,No Risk
13198,477216513.0,3,5,28,10,,deliveroo,23.9,Low Risk
13199,477216513.0,9,6,30,4,,theworks,16.98,No Risk
13200,477216513.0,11,6,30,4,,wool,11.0,No Risk
13201,477216513.0,16,1,31,10,,theworks,31.96,No Risk
13202,477216513.0,17,5,1,7,,topshop,189.0,No Risk
13203,478412511.0,3,3,23,3,,selfridges,25.22,No Risk
13204,478412511.0,5,0,20,11,,justeat,37.15,Medium Risk
13205,478412511.0,6,3,24,8,,amazon,0.66,No Risk
13206,478412511.0,8,3,2,2,,starbucks,5.6,No Risk
13207,478412511.0,8,3,13,7,,coffee#1,5.7,No Risk
13208,478412511.0,9,5,4,2,,blackwell's,4.99,No Risk
13209,478412511.0,10,5,26,8,,sportsdirect,231.97,No Risk
13210,478412511.0,10,6,3,12,,sportsdirect,83.24,No Risk
13211,478412511.0,10,6,12,3,,fatface,123.5,No Risk
13212,478412511.0,10,6,12,11,,sportsdirect,154.29,No Risk
13213,478412511.0,11,6,8,10,,sportsdirect,19.99,No Risk
13214,478412511.0,11,6,12,2,,sportsdirect,35.0,No Risk
13215,478412511.0,16,0,13,3,,reebok,67.98,No Risk
13216,478412511.0,16,1,1,8,,reebok,30.99,No Risk
13217,478412511.0,16,1,9,5,,theworks,34.95,No Risk
13218,478412511.0,16,1,28,3,,theworks,9.99,No Risk
13219,478412511.0,16,2,6,9,,theworks,4.99,No Risk
13220,478412511.0,16,2,12,4,,topshop,129.0,No Risk
13221,478412511.0,16,2,31,5,,justeat,43.98,No Risk
13222,478412511.0,16,4,3,2,,reebok,149.98,No Risk
13223,478412511.0,16,4,7,7,,reebok,166.98,No Risk
13224,478412511.0,17,1,16,5,,fatface,94.0,No Risk
13225,478412511.0,17,2,7,6,,fatface,202.0,No Risk
13226,478412511.0,17,2,29,11,,topshop,218.4,No Risk
13227,478412511.0,17,4,6,10,,stitchbystitch,10.0,No Risk
13228,478412511.0,18,2,20,9,,matalan,70.0,No Risk
13229,478412511.0,18,4,31,3,,tesco,198.54,No Risk
13230,478412511.0,19,1,18,7,,tesco,227.05,No Risk
13231,478412511.0,19,2,29,11,,etsy,12.92,No Risk
13232,478412511.0,19,4,1,9,,justeat,32.92,No Risk
13233,478651121.0,6,3,16,3,,justeat,25.84,No Risk
13234,478651121.0,8,0,7,8,,tesco,145.3,No Risk
13235,478651121.0,8,0,27,2,,tesco,41.06,No Risk
13236,478651121.0,9,1,20,6,,tesco,100.57,No Risk
13237,478651121.0,11,0,10,4,,tesco,134.68,No Risk
13238,478651121.0,12,0,2,10,,tesco,93.07,No Risk
13239,478651121.0,16,5,1,4,,sportsdirect,159.97,Medium Risk
13240,478651121.0,16,6,11,6,,sportsdirect,84.99,No Risk
13241,478651121.0,17,4,2,6,,sportsdirect,129.98,No Risk
13242,478651121.0,17,5,4,2,,matalan,197.0,Medium Risk
13243,478651121.0,17,5,15,7,,sportsdirect,54.98,No Risk
13244,478651121.0,18,2,10,5,,tesco,93.09,No Risk
13245,478651121.0,18,3,4,5,,sportsdirect,22.0,No Risk
13246,478651121.0,20,2,7,6,,tesco,123.97,No Risk
13247,478651121.0,20,2,17,5,,tesco,145.71,No Risk
13248,478986718.0,3,5,28,1,,justeat,24.74,No Risk
13249,478986718.0,8,0,2,1,,tesco,79.04,No Risk
13250,478986718.0,8,0,27,2,,tesco,62.84,No Risk
13251,478986718.0,8,2,6,12,,tesco,38.0,No Risk
13252,478986718.0,8,2,17,5,,tesco,106.39,No Risk
13253,478986718.0,8,3,26,10,,tesco,40.26,No Risk
13254,478986718.0,8,4,11,8,,tesco,25.2,No Risk
13255,478986718.0,9,5,4,11,,tesco,50.01,No Risk
13256,478986718.0,9,5,25,11,,tesco,61.02,No Risk
13257,478986718.0,10,5,1,7,,topshop,143.0,No Risk
13258,478986718.0,10,5,30,9,,blackwell's,34.95,No Risk
13259,478986718.0,10,6,5,3,,tesco,87.57,No Risk
13260,478986718.0,10,6,25,6,,tesco,56.62,No Risk
13261,478986718.0,12,5,30,9,,fivesensesart,1.5,No Risk
