Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Name,Amount,Prediction,Risk Category
480557476.0,8,4,13,10,fatface,1.16,1.0,No Risk
480557476.0,8,4,25,8,etsy,6.79,1.0,No Risk
480557476.0,9,1,15,8,matalan,3.28,1.0,No Risk
480557476.0,9,3,1,6,blackwell's,20.99,1.0,No Risk
480557476.0,9,3,6,7,tesco,38.63,1.0,No Risk
480557476.0,9,3,24,8,sportsdirect,51.58,1.0,No Risk
480557476.0,9,3,26,1,theworks,34.95,1.0,No Risk
480557476.0,9,5,14,10,tesco,78.69,1.0,No Risk
480557476.0,9,6,16,4,theworks,12.98,1.0,No Risk
480557476.0,10,0,30,10,sportsdirect,61.31,1.0,No Risk
480557476.0,10,2,9,8,amazon,72.6,1.0,No Risk
480557476.0,10,2,30,8,sainsburylocal,1.7,1.0,No Risk
480557476.0,10,3,4,5,theworks,28.95,1.0,No Risk
480557476.0,10,3,9,11,tesco,53.54,1.0,No Risk
480557476.0,10,3,31,8,tesco,68.82,1.0,No Risk
480557476.0,10,5,2,12,revella,228.9,-1.0,Medium Risk
480557476.0,10,6,4,6,sainsburylocal,32.4,1.0,No Risk
480557476.0,10,6,8,10,fatface,1.16,1.0,No Risk
480557476.0,10,6,16,7,tesco,49.07,1.0,No Risk
480557476.0,11,0,12,6,theworks,16.0,1.0,No Risk
480557476.0,11,0,27,11,cooplocal,1.11,1.0,No Risk
480557476.0,11,0,28,8,topshop,135.07,1.0,No Risk
480557476.0,11,1,14,11,theworks,38.94,1.0,No Risk
480557476.0,11,4,3,3,sportsdirect,55.98,1.0,No Risk
480557476.0,11,4,21,4,theworks,28.96,1.0,No Risk
480557476.0,11,4,26,5,sportsdirect,54.04,1.0,No Risk
480557476.0,11,5,21,10,tesco,76.5,1.0,No Risk
480557476.0,11,6,1,10,sportsdirect,30.53,1.0,No Risk
480557476.0,11,6,2,4,tesco,31.89,1.0,No Risk
480557476.0,11,6,6,8,tesco,76.62,1.0,No Risk
480557476.0,11,6,10,9,sportsdirect,35.45,1.0,No Risk
480557476.0,12,0,9,1,fatface,18.75,1.0,No Risk
480557476.0,12,1,7,2,reebok,75.97,1.0,No Risk
480557476.0,12,1,10,10,theworks,40.72,1.0,No Risk
480557476.0,12,3,15,6,fatface,146.26,1.0,No Risk
480557476.0,12,5,11,11,starbucks,6.0,1.0,No Risk
480557476.0,12,5,14,1,gamestation,29.99,1.0,No Risk
480557476.0,12,6,19,11,starbucks,6.9,1.0,No Risk
480557476.0,13,0,13,2,topshop,98.98,1.0,No Risk
480557476.0,13,2,4,10,starbucks,5.0,1.0,No Risk
480557476.0,13,2,5,4,starbucks,7.5,1.0,No Risk
480557476.0,13,2,7,6,starbucks,5.5,1.0,No Risk
480557476.0,13,2,9,8,starbucks,5.8,1.0,No Risk
480557476.0,13,2,13,9,starbucks,6.5,1.0,No Risk
480557476.0,13,2,14,6,starbucks,5.0,1.0,No Risk
480557476.0,13,2,15,2,starbucks,5.3,1.0,No Risk
480557476.0,13,2,16,8,starbucks,7.6,1.0,No Risk
480557476.0,13,2,17,5,starbucks,5.7,1.0,No Risk
480557476.0,13,2,20,9,starbucks,5.5,1.0,No Risk
480557476.0,13,2,22,2,coffee#1,5.15,1.0,No Risk
480557476.0,13,2,25,1,starbucks,5.5,1.0,No Risk
480557476.0,13,3,2,3,coffee#1,5.6,1.0,No Risk
480557476.0,13,3,24,8,coffee#1,6.15,1.0,No Risk
480557476.0,13,4,10,3,starbucks,7.15,1.0,No Risk
480557476.0,13,4,20,1,starbucks,5.7,1.0,No Risk
480557476.0,13,4,20,10,coffee#1,5.7,1.0,No Risk
480557476.0,13,4,24,2,starbucks,6.8,1.0,No Risk
480557476.0,13,5,4,2,starbucks,5.7,1.0,No Risk
480557476.0,13,5,4,11,starbucks,5.35,1.0,No Risk
480557476.0,13,5,8,7,starbucks,6.1,1.0,No Risk
480557476.0,13,5,11,3,starbucks,5.5,1.0,No Risk
480557476.0,13,5,18,11,starbucks,6.6,1.0,No Risk
480557476.0,13,5,24,6,starbucks,7.9,1.0,No Risk
480557476.0,13,5,29,7,starbucks,5.75,1.0,No Risk
480557476.0,13,5,30,9,starbucks,5.65,1.0,No Risk
480557476.0,13,6,16,4,starbucks,5.75,1.0,No Risk
480557476.0,13,6,22,10,starbucks,6.6,1.0,No Risk
480557476.0,13,6,26,11,starbucks,6.5,1.0,No Risk
480557476.0,14,1,4,4,tesco,62.56,1.0,No Risk
480557476.0,14,1,11,4,looselyfitted,48.87,1.0,No Risk
480557476.0,15,0,13,2,topshop,112.48,1.0,No Risk
480557476.0,16,0,29,5,tesco,88.96,1.0,No Risk
480557476.0,17,0,9,1,tesco,60.97,1.0,No Risk
480557476.0,17,0,10,7,blackwell's,42.24,1.0,No Risk
480557476.0,20,1,21,2,tesco,54.08,-1.0,Low Risk
480557476.0,21,3,7,9,deliveroo,15.9,1.0,No Risk
482513594.0,0,6,25,6,cooplocal,3.84,1.0,No Risk
482513594.0,1,6,19,11,deliveroo,11.95,1.0,No Risk
482513594.0,2,6,16,7,selfridges,20.93,1.0,No Risk
482513594.0,3,2,5,7,amazon,52.81,1.0,No Risk
482513594.0,3,3,8,6,tesco,9.75,1.0,No Risk
482513594.0,4,0,19,6,topshop,1.29,1.0,No Risk
482513594.0,4,0,29,5,looselyfitted,10.5,1.0,No Risk
482513594.0,4,1,29,8,tesco,9.7,1.0,No Risk
482513594.0,4,3,7,9,boots,5.33,1.0,No Risk
482513594.0,4,3,28,9,deliveroo,16.24,1.0,No Risk
482513594.0,4,6,26,11,amazon,4.54,1.0,No Risk
482513594.0,5,0,10,7,amazon,34.79,1.0,No Risk
482513594.0,5,0,12,6,looselyfitted,4.57,1.0,No Risk
482513594.0,5,1,18,7,amazon,51.24,1.0,No Risk
482513594.0,5,2,18,10,amazon,25.24,1.0,No Risk
482513594.0,5,4,4,8,looselyfitted,14.06,1.0,No Risk
482513594.0,5,4,27,10,amazon,4.2,1.0,No Risk
482513594.0,5,5,28,10,amazon,14.12,1.0,No Risk
482513594.0,5,6,4,6,sainsburylocal,8.14,1.0,No Risk
482513594.0,5,6,11,6,looselyfitted,34.04,1.0,No Risk
482513594.0,6,0,17,7,fatface,1.16,1.0,No Risk
482513594.0,6,2,1,11,etsy,1.67,1.0,No Risk
482513594.0,6,2,26,7,revella,49.69,1.0,No Risk
482513594.0,6,2,30,8,tesco,43.93,1.0,No Risk
482513594.0,6,3,20,7,cooplocal,3.63,1.0,No Risk
482513594.0,6,4,18,8,boots,33.02,1.0,No Risk
482513594.0,6,4,23,6,sainsburylocal,2.83,1.0,No Risk
482513594.0,6,4,28,7,sainsbury,0.75,1.0,No Risk
482513594.0,7,0,31,7,sainsbury,5.92,1.0,No Risk
482513594.0,7,1,5,12,deliveroo,20.2,1.0,No Risk
482513594.0,7,1,22,8,boots,29.94,1.0,No Risk
482513594.0,7,1,27,6,sainsburylocal,40.23,1.0,No Risk
482513594.0,7,3,31,8,looselyfitted,4.77,1.0,No Risk
482513594.0,7,4,11,8,amazon,31.8,1.0,No Risk
482513594.0,8,0,1,5,tesco,60.94,1.0,No Risk
482513594.0,8,0,2,10,tesco,33.28,1.0,No Risk
482513594.0,8,0,3,7,tesco,10.92,1.0,No Risk
482513594.0,8,0,9,10,fatface,0.64,1.0,No Risk
482513594.0,8,0,16,10,tesco,61.43,1.0,No Risk
482513594.0,8,0,20,3,tesco,36.39,1.0,No Risk
482513594.0,8,1,6,6,tesco,17.91,1.0,No Risk
482513594.0,8,2,14,6,etsy,83.38,1.0,No Risk
482513594.0,8,2,22,11,tesco,49.35,1.0,No Risk
482513594.0,8,3,3,8,etsy,20.39,1.0,No Risk
482513594.0,8,3,6,7,amazon,19.21,1.0,No Risk
482513594.0,8,3,16,3,tesco,37.35,1.0,No Risk
482513594.0,8,4,24,11,selfridges,46.64,1.0,No Risk
482513594.0,8,5,25,11,tesco,25.17,1.0,No Risk
482513594.0,9,1,5,12,tesco,51.7,1.0,No Risk
482513594.0,9,5,1,7,sportsdirect,55.32,1.0,No Risk
482513594.0,9,5,8,4,sportsdirect,51.08,1.0,No Risk
482513594.0,9,5,13,5,sportsdirect,32.09,1.0,No Risk
482513594.0,9,6,10,9,revella,90.3,1.0,No Risk
482513594.0,10,5,8,7,sportsdirect,61.35,1.0,No Risk
482513594.0,10,5,17,6,fatface,152.59,1.0,No Risk
482513594.0,10,5,17,6,topshop,63.69,1.0,No Risk
482513594.0,10,5,23,9,sportsdirect,26.53,1.0,No Risk
482513594.0,10,5,25,2,tesco,28.7,1.0,No Risk
482513594.0,10,6,10,9,topshop,77.69,1.0,No Risk
482513594.0,10,6,19,3,sportsdirect,19.99,1.0,No Risk
482513594.0,11,6,5,3,tesco,17.42,1.0,No Risk
482513594.0,11,6,12,2,sportsdirect,50.98,1.0,No Risk
482513594.0,11,6,16,7,tesco,16.23,1.0,No Risk
482513594.0,11,6,29,10,sportsdirect,102.79,-1.0,Medium Risk
482513594.0,12,5,23,9,topshop,17.5,1.0,No Risk
482513594.0,12,6,10,9,fatface,109.89,1.0,No Risk
482513594.0,13,5,1,7,sportsdirect,30.17,1.0,No Risk
482513594.0,13,6,7,5,tesco,15.39,1.0,No Risk
482513594.0,14,6,17,9,topshop,132.27,1.0,No Risk
482513594.0,15,6,9,7,sportsdirect,42.23,1.0,No Risk
482513594.0,15,6,12,3,sportsdirect,66.99,1.0,No Risk
482513594.0,17,0,7,8,fatface,31.5,1.0,No Risk
482513594.0,17,0,23,10,sportsdirect,16.43,1.0,No Risk
482513594.0,17,0,27,2,sainsbury,42.53,1.0,No Risk
482513594.0,17,0,30,10,reebok,91.47,-1.0,Medium Risk
482513594.0,17,1,6,6,reebok,43.15,1.0,No Risk
482513594.0,17,1,21,11,tesco,15.39,1.0,No Risk
482513594.0,17,2,19,4,sportsdirect,28.05,1.0,No Risk
482513594.0,17,4,3,3,sportsdirect,59.99,1.0,No Risk
482513594.0,17,4,4,8,sainsbury,28.39,1.0,No Risk
482513594.0,17,4,13,1,sportsdirect,22.98,1.0,No Risk
482513594.0,17,4,18,8,justeat,21.9,1.0,No Risk
482513594.0,17,4,21,7,topshop,40.7,1.0,No Risk
482513594.0,18,0,7,8,topshop,132.99,1.0,No Risk
482513594.0,18,0,10,7,tesco,11.9,1.0,No Risk
482513594.0,18,1,19,9,tesco,59.33,1.0,No Risk
482513594.0,18,2,6,12,deliveroo,18.95,1.0,No Risk
482513594.0,18,2,12,7,lloydspharmacy,38.06,1.0,No Risk
482513594.0,18,3,9,2,fatface,26.25,1.0,No Risk
482513594.0,18,3,9,2,looselyfitted,19.5,1.0,No Risk
482513594.0,18,4,25,8,boots,3.83,1.0,No Risk
482513594.0,19,0,26,6,tesco,28.83,1.0,No Risk
482513594.0,19,0,29,5,tesco,32.9,1.0,No Risk
482513594.0,20,3,11,5,tesco,46.0,1.0,No Risk
482513594.0,20,3,27,4,tesco,45.04,1.0,No Risk
482513594.0,20,4,19,5,tesco,2.1,1.0,No Risk
482513594.0,21,3,19,1,fatface,70.09,1.0,No Risk
486495235.0,6,3,29,6,justeat,24.89,1.0,No Risk
486495235.0,7,6,1,1,sainsbury,22.02,1.0,No Risk
486495235.0,9,1,28,2,tesco,150.68,1.0,No Risk
486495235.0,9,5,22,7,sportsdirect,27.99,1.0,No Risk
486495235.0,10,5,3,6,sportsdirect,57.98,1.0,No Risk
486495235.0,10,5,18,3,fatface,8.99,1.0,No Risk
486495235.0,10,5,19,8,tesco,63.98,1.0,No Risk
486495235.0,10,6,29,10,sportsdirect,11.98,1.0,No Risk
486495235.0,11,5,1,7,topshop,15.83,1.0,No Risk
486495235.0,11,5,27,5,matalan,89.49,1.0,No Risk
486495235.0,11,6,2,7,tesco,60.97,1.0,No Risk
486495235.0,12,5,25,2,topshop,47.49,1.0,No Risk
486495235.0,13,6,26,11,tesco,90.05,1.0,No Risk
486495235.0,14,5,22,4,fatface,57.97,1.0,No Risk
486495235.0,14,5,25,2,fatface,29.99,1.0,No Risk
486495235.0,14,5,25,2,revella,98.48,1.0,No Risk
486495235.0,17,0,13,2,tesco,152.62,1.0,No Risk
486495235.0,17,1,7,3,sportsdirect,9.99,1.0,No Risk
486495235.0,17,1,10,1,sportsdirect,53.99,1.0,No Risk
486495235.0,17,1,14,2,sportsdirect,60.0,1.0,No Risk
486495235.0,17,2,21,6,revella,83.47,1.0,No Risk
486495235.0,17,2,23,8,revella,124.5,1.0,No Risk
486495235.0,17,3,2,3,revella,29.49,1.0,No Risk
486495235.0,17,3,14,9,revella,76.99,1.0,No Risk
486495235.0,17,3,15,6,sportsdirect,9.99,1.0,No Risk
486495235.0,18,0,4,12,deliveroo,38.92,1.0,No Risk
486495235.0,18,3,2,3,fatface,5.99,1.0,No Risk
486495235.0,18,3,2,3,matalan,39.5,1.0,No Risk
486495235.0,18,3,6,7,fatface,62.0,1.0,No Risk
486495235.0,18,3,23,11,fatface,25.0,1.0,No Risk
486495235.0,18,4,20,10,fatface,9.99,1.0,No Risk
486495235.0,19,0,23,1,tesco,55.0,1.0,No Risk
486495235.0,19,1,9,5,deliveroo,19.34,1.0,No Risk
486495235.0,19,2,21,6,matalan,115.0,1.0,No Risk
486495235.0,19,2,23,8,looselyfitted,47.98,1.0,No Risk
486495235.0,19,3,7,9,tesco,58.01,1.0,No Risk
486495235.0,19,3,12,10,deliveroo,30.84,1.0,No Risk
486495235.0,19,4,20,10,looselyfitted,93.48,1.0,No Risk
486495235.0,19,4,26,5,tesco,53.43,1.0,No Risk
487051121.0,5,0,21,8,etsy,65.65,1.0,No Risk
487051121.0,6,4,6,1,boots,12.85,1.0,No Risk
487051121.0,7,0,2,1,costacoffee,3.2,-1.0,Low Risk
487051121.0,9,5,28,1,looselyfitted,85.0,1.0,No Risk
487051121.0,10,5,28,1,revella,62.5,1.0,No Risk
487051121.0,12,5,2,9,topshop,89.5,1.0,No Risk
487051121.0,13,5,9,9,tesco,52.61,1.0,No Risk
487051121.0,13,6,13,8,tesco,131.55,1.0,No Risk
487051121.0,13,6,14,5,matalan,6.33,1.0,No Risk
487051121.0,14,6,5,3,fittedstitch,27.48,1.0,No Risk
487051121.0,15,5,2,9,topshop,99.5,1.0,No Risk
487051121.0,15,5,28,1,fatface,138.0,1.0,No Risk
487051121.0,16,6,29,10,selfridges,27.96,1.0,No Risk
487051121.0,17,2,9,8,tesco,40.86,1.0,No Risk
487051121.0,17,3,5,1,gamestation,119.97,1.0,No Risk
487051121.0,18,3,13,4,topshop,146.5,1.0,No Risk
487051121.0,18,5,16,9,deliveroo,20.9,1.0,No Risk
487051121.0,19,0,22,5,tesco,71.74,1.0,No Risk
487051121.0,19,1,12,9,tesco,135.74,1.0,No Risk
487051121.0,19,1,14,11,sainsbury,64.89,1.0,No Risk
487051121.0,19,1,20,6,justeat,18.09,1.0,No Risk
487051121.0,19,4,10,3,tesco,39.48,1.0,No Risk
487051121.0,20,4,2,6,looselyfitted,63.14,1.0,No Risk
489964679.0,2,1,31,10,justeat,31.14,1.0,No Risk
489964679.0,2,2,3,5,deliveroo,40.34,1.0,No Risk
489964679.0,2,5,19,8,deliveroo,31.35,1.0,No Risk
489964679.0,3,0,17,7,deliveroo,39.5,1.0,No Risk
489964679.0,3,0,28,8,justeat,27.47,1.0,No Risk
489964679.0,3,1,19,9,cooplocal,34.27,1.0,No Risk
489964679.0,3,3,7,9,justeat,35.28,1.0,No Risk
489964679.0,3,4,28,4,sainsbury,58.4,1.0,No Risk
489964679.0,3,5,30,9,looselyfitted,16.31,1.0,No Risk
489964679.0,3,6,8,10,selfridges,60.98,1.0,No Risk
489964679.0,4,3,13,7,deliveroo,38.28,1.0,No Risk
489964679.0,4,4,22,9,justeat,38.68,1.0,No Risk
489964679.0,5,1,27,6,justeat,36.73,1.0,No Risk
489964679.0,5,2,21,6,deliveroo,30.35,1.0,No Risk
489964679.0,5,2,22,11,justeat,51.53,1.0,No Risk
489964679.0,5,3,8,6,justeat,38.3,1.0,No Risk
489964679.0,5,3,10,8,justeat,28.35,1.0,No Risk
489964679.0,5,4,1,9,justeat,36.42,1.0,No Risk
489964679.0,5,4,11,8,deliveroo,31.74,1.0,No Risk
489964679.0,5,5,3,6,justeat,35.09,1.0,No Risk
489964679.0,5,5,13,5,deliveroo,33.84,1.0,No Risk
489964679.0,5,6,3,9,justeat,34.19,1.0,No Risk
489964679.0,5,6,10,9,deliveroo,26.88,1.0,No Risk
489964679.0,5,6,24,9,deliveroo,27.39,1.0,No Risk
489964679.0,6,0,4,12,deliveroo,27.73,1.0,No Risk
489964679.0,6,0,11,9,justeat,28.85,1.0,No Risk
489964679.0,6,0,13,2,amazon,17.88,1.0,No Risk
489964679.0,6,0,24,7,justeat,41.57,1.0,No Risk
489964679.0,6,1,25,7,boots,47.21,1.0,No Risk
489964679.0,6,2,14,6,justeat,34.83,1.0,No Risk
489964679.0,6,2,15,11,deliveroo,39.2,1.0,No Risk
489964679.0,6,2,24,5,deliveroo,36.74,1.0,No Risk
489964679.0,6,4,18,8,cooplocal,17.61,1.0,No Risk
489964679.0,6,4,26,5,justeat,47.68,1.0,No Risk
489964679.0,6,4,29,9,selfridges,11.63,1.0,No Risk
489964679.0,6,5,8,7,deliveroo,38.87,1.0,No Risk
489964679.0,7,1,11,7,justeat,32.49,1.0,No Risk
489964679.0,7,1,21,11,lloydspharmacy,37.52,1.0,No Risk
489964679.0,7,2,30,8,deliveroo,37.12,1.0,No Risk
489964679.0,7,3,2,11,looselyfitted,25.4,1.0,No Risk
489964679.0,7,4,7,7,justeat,38.59,1.0,No Risk
489964679.0,7,5,1,7,deliveroo,38.65,1.0,No Risk
489964679.0,7,6,6,8,deliveroo,35.17,1.0,No Risk
489964679.0,7,6,26,11,justeat,39.24,1.0,No Risk
489964679.0,7,6,29,10,cooplocal,18.32,1.0,No Risk
489964679.0,8,6,12,11,looselyfitted,6.64,1.0,No Risk
489964679.0,9,5,5,8,looselyfitted,38.0,1.0,No Risk
489964679.0,9,5,12,8,hobbycraft,31.03,1.0,No Risk
489964679.0,9,5,22,4,sportsdirect,13.08,1.0,No Risk
489964679.0,9,6,7,5,selfridges,5.4,1.0,No Risk
489964679.0,9,6,16,7,justeat,34.38,1.0,No Risk
489964679.0,10,5,8,4,sportsdirect,59.34,1.0,No Risk
489964679.0,10,5,22,4,fivesensesart,66.9,1.0,No Risk
489964679.0,10,5,23,9,fatface,113.39,1.0,No Risk
489964679.0,10,6,12,11,sportsdirect,6.34,1.0,No Risk
489964679.0,10,6,15,10,topshop,36.3,1.0,No Risk
489964679.0,10,6,22,1,fittedstitch,26.0,1.0,No Risk
489964679.0,10,6,30,7,fittedstitch,96.6,1.0,No Risk
489964679.0,11,5,23,9,matalan,166.59,1.0,No Risk
489964679.0,11,5,24,6,fivesensesart,22.26,1.0,No Risk
489964679.0,11,6,1,10,revella,132.3,1.0,No Risk
489964679.0,11,6,26,11,blackwell's,7.4,1.0,No Risk
489964679.0,12,5,8,7,fatface,5.99,1.0,No Risk
489964679.0,12,5,21,10,matalan,14.24,1.0,No Risk
489964679.0,13,5,27,5,selfridges,26.59,1.0,No Risk
489964679.0,13,6,1,10,looselyfitted,115.46,1.0,No Risk
489964679.0,13,6,19,11,sportsdirect,29.64,1.0,No Risk
489964679.0,13,6,22,1,looselyfitted,106.48,1.0,No Risk
489964679.0,14,5,14,10,sportsdirect,21.01,1.0,No Risk
489964679.0,14,5,18,11,boots,2.96,1.0,No Risk
489964679.0,14,5,27,5,fittedstitch,86.74,1.0,No Risk
489964679.0,14,5,27,5,looselyfitted,41.75,1.0,No Risk
489964679.0,14,6,1,10,selfridges,143.47,1.0,No Risk
489964679.0,14,6,3,9,fivesensesart,29.28,1.0,No Risk
489964679.0,14,6,20,8,fivesensesart,8.08,1.0,No Risk
489964679.0,14,6,30,7,topshop,140.0,1.0,No Risk
489964679.0,15,6,29,10,fittedstitch,95.89,1.0,No Risk
489964679.0,15,6,29,10,selfridges,55.3,1.0,No Risk
489964679.0,15,6,30,7,looselyfitted,92.37,1.0,No Risk
489964679.0,16,6,1,10,topshop,118.29,1.0,No Risk
489964679.0,16,6,29,10,fatface,90.3,1.0,No Risk
489964679.0,16,6,30,7,matalan,48.96,1.0,No Risk
489964679.0,16,6,30,7,topshop,12.59,1.0,No Risk
489964679.0,17,0,7,8,selfridges,16.72,1.0,No Risk
489964679.0,17,0,22,5,theworks,31.32,1.0,No Risk
489964679.0,17,0,27,3,fivesensesart,72.69,1.0,No Risk
489964679.0,17,1,9,5,theworks,34.26,1.0,No Risk
489964679.0,17,1,14,2,fivesensesart,13.97,1.0,No Risk
489964679.0,17,1,14,3,sportsdirect,52.09,1.0,No Risk
489964679.0,17,1,25,7,fivesensesart,44.36,1.0,No Risk
489964679.0,17,1,25,7,sportsdirect,162.4,1.0,No Risk
489964679.0,17,1,26,9,fivesensesart,32.87,1.0,No Risk
489964679.0,17,1,28,2,fivesensesart,39.98,1.0,No Risk
489964679.0,17,3,9,2,sportsdirect,38.97,1.0,No Risk
489964679.0,17,3,31,8,sportsdirect,33.3,1.0,No Risk
489964679.0,17,6,14,5,lloydspharmacy,35.78,1.0,No Risk
489964679.0,18,0,22,5,hobbylobby,2.03,1.0,No Risk
489964679.0,18,1,30,5,justeat,35.5,1.0,No Risk
489964679.0,18,1,31,1,deliveroo,43.68,-1.0,Medium Risk
489964679.0,18,2,6,12,fittedstitch,7.47,1.0,No Risk
489964679.0,18,2,29,3,fatface,55.3,1.0,No Risk
489964679.0,18,3,9,2,justeat,36.14,1.0,No Risk
489964679.0,18,3,19,10,topshop,41.3,1.0,No Risk
489964679.0,18,4,7,7,hobbylobby,23.05,1.0,No Risk
489964679.0,18,4,14,4,fatface,159.57,1.0,No Risk
489964679.0,18,4,17,11,amazon,38.58,1.0,No Risk
489964679.0,18,4,24,11,amazon,63.62,1.0,No Risk
489964679.0,18,6,23,4,justeat,34.84,1.0,No Risk
489964679.0,19,0,16,10,fittedstitch,17.02,1.0,No Risk
489964679.0,19,1,8,8,revella,18.36,1.0,No Risk
489964679.0,19,4,14,4,deliveroo,33.67,1.0,No Risk
489964679.0,19,4,21,7,fatface,124.59,1.0,No Risk
489964679.0,19,5,13,5,amazon,20.22,1.0,No Risk
489964679.0,19,6,29,10,revella,91.67,1.0,No Risk
489964679.0,20,0,10,4,sainsbury,51.0,1.0,No Risk
489964679.0,20,2,7,6,amazon,27.29,1.0,No Risk
489964679.0,20,4,16,6,tesco,13.71,1.0,No Risk
489964679.0,21,2,1,11,amazon,13.48,1.0,No Risk
490790931.0,8,0,6,3,tesco,69.39,1.0,No Risk
490790931.0,8,4,13,1,tesco,33.46,1.0,No Risk
490790931.0,9,0,1,5,gamestation,79.98,1.0,No Risk
490790931.0,10,0,5,6,tesco,62.0,1.0,No Risk
490790931.0,10,1,1,8,sportsdirect,31.99,1.0,No Risk
490790931.0,10,6,12,2,fivesensesart,29.99,1.0,No Risk
490790931.0,11,2,1,11,sportsdirect,52.97,1.0,No Risk
490790931.0,11,6,8,1,cex,99.98,1.0,No Risk
490790931.0,13,0,16,1,brilliantbrushes,101.97,1.0,No Risk
490790931.0,14,5,9,9,tesco,125.57,1.0,No Risk
490790931.0,15,6,12,2,revella,89.5,1.0,No Risk
490868147.0,6,3,21,9,justeat,27.93,1.0,No Risk
490868147.0,8,1,8,8,tesco,136.81,1.0,No Risk
490868147.0,8,3,19,1,tesco,46.37,1.0,No Risk
490868147.0,9,2,1,3,sportsdirect,28.0,1.0,No Risk
490868147.0,9,2,19,7,tesco,41.96,1.0,No Risk
490868147.0,9,3,30,3,tesco,138.05,1.0,No Risk
490868147.0,12,1,25,7,deliveroo,25.79,1.0,No Risk
490868147.0,12,2,6,9,tesco,140.83,1.0,No Risk
490868147.0,12,4,14,7,tesco,85.11,1.0,No Risk
490868147.0,13,0,4,9,tesco,42.61,1.0,No Risk
490868147.0,18,2,15,11,deliveroo,28.22,1.0,No Risk
490868147.0,18,3,12,1,matalan,41.7,1.0,No Risk
490868147.0,18,4,20,10,tesco,169.97,1.0,No Risk
490868147.0,19,0,18,9,tesco,130.24,1.0,No Risk
490868147.0,20,0,14,8,tesco,32.74,1.0,No Risk
491392945.0,8,0,25,9,tesco,17.5,1.0,No Risk
491392945.0,8,1,13,6,tesco,24.96,1.0,No Risk
491392945.0,8,2,13,9,tesco,52.88,1.0,No Risk
491392945.0,8,3,9,2,tesco,17.26,1.0,No Risk
491392945.0,8,3,26,1,tesco,37.76,1.0,No Risk
491392945.0,8,5,6,5,tesco,9.3,1.0,No Risk
491392945.0,9,2,11,1,tesco,50.65,1.0,No Risk
491392945.0,9,2,30,8,tesco,58.49,1.0,No Risk
491392945.0,10,5,14,10,blackwell's,15.97,1.0,No Risk
491392945.0,10,5,29,7,sportsdirect,9.99,1.0,No Risk
491392945.0,10,5,30,9,theworks,26.97,1.0,No Risk
491392945.0,10,6,17,9,topshop,107.8,1.0,No Risk
491392945.0,11,5,5,8,sportsdirect,137.97,1.0,No Risk
491392945.0,11,5,8,4,topshop,97.0,1.0,No Risk
491392945.0,11,6,5,3,cex,149.97,1.0,No Risk
491392945.0,11,6,15,10,tesco,52.57,1.0,No Risk
491392945.0,11,6,26,3,topshop,63.97,1.0,No Risk
491392945.0,12,5,15,4,theworks,30.96,1.0,No Risk
491392945.0,12,6,13,8,matalan,77.0,1.0,No Risk
491392945.0,13,5,23,9,reebok,34.99,1.0,No Risk
491392945.0,13,6,13,8,fatface,132.29,1.0,No Risk
491392945.0,13,6,13,8,topshop,35.0,1.0,No Risk
491392945.0,13,6,17,9,fatface,40.59,1.0,No Risk
491392945.0,13,6,26,3,looselyfitted,204.98,-1.0,High Risk
491392945.0,14,5,13,5,fatface,36.99,1.0,No Risk
491392945.0,14,6,3,9,tesco,19.59,1.0,No Risk
491392945.0,15,6,26,3,fatface,64.5,1.0,No Risk
491392945.0,17,0,10,7,sportsdirect,25.0,1.0,No Risk
491392945.0,17,0,12,6,sportsdirect,44.98,1.0,No Risk
491392945.0,17,0,24,4,sportsdirect,99.99,1.0,No Risk
491392945.0,17,0,25,9,sportsdirect,5.99,1.0,No Risk
491392945.0,17,1,31,1,gamestation,79.98,-1.0,Low Risk
491392945.0,17,2,8,2,fatface,59.49,1.0,No Risk
491392945.0,17,2,9,8,tesco,52.77,1.0,No Risk
491392945.0,17,2,17,5,sportsdirect,57.0,1.0,No Risk
491392945.0,17,3,12,10,sportsdirect,72.98,1.0,No Risk
491392945.0,17,3,14,9,deliveroo,18.49,1.0,No Risk
491392945.0,17,3,18,5,sportsdirect,32.98,1.0,No Risk
491392945.0,17,4,26,5,tesco,21.4,1.0,No Risk
491392945.0,18,1,10,10,topshop,114.79,1.0,No Risk
491392945.0,18,1,25,7,matalan,76.96,1.0,No Risk
491392945.0,18,2,10,5,tesco,29.37,1.0,No Risk
491392945.0,18,3,31,8,matalan,157.49,1.0,No Risk
491392945.0,18,4,8,9,tesco,43.92,1.0,No Risk
491392945.0,19,0,20,2,tesco,55.95,1.0,No Risk
491392945.0,19,0,21,8,tesco,59.54,1.0,No Risk
491392945.0,19,1,17,1,tesco,52.04,1.0,No Risk
491392945.0,19,1,17,10,justeat,12.94,1.0,No Risk
491392945.0,19,2,12,7,tesco,45.06,1.0,No Risk
491392945.0,19,2,15,2,tesco,61.95,1.0,No Risk
491392945.0,19,4,7,7,tesco,48.66,1.0,No Risk
491392945.0,19,4,24,2,tesco,13.95,1.0,No Risk
491392945.0,20,4,20,10,tesco,30.6,1.0,No Risk
491392945.0,21,3,8,6,justeat,8.95,1.0,No Risk
492058070.0,5,1,9,5,justeat,24.4,1.0,No Risk
492058070.0,9,5,24,6,sportsdirect,31.99,1.0,No Risk
