,Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Account No,Third Party Name,Amount,Risk Category
183614,899742927.0,4,3,5,10,,topshop,3.26,No Risk
81262,816685391.0,12,2,3,5,,justeat,24.15,No Risk
181775,956717493.0,17,6,1,10,,fivesensesart,46.48,No Risk
130235,471897866.0,18,1,25,7,,cooplocal,14.05,No Risk
226341,241459011.0,9,5,2,12,,brilliantbrushes,85.97,No Risk
195065,610450243.0,18,3,26,10,,tesco,28.42,No Risk
45790,627723633.0,8,5,4,3,,tesco,56.38,No Risk
224021,426474982.0,23,3,30,11,,netflix,15.99,No Risk
179888,703588001.0,23,5,30,9,,disney,7.99,No Risk
217149,297823329.0,13,5,25,11,,matalan,71.99,No Risk
198389,904154012.0,15,1,31,10,,matalan,34.49,No Risk
223231,984783496.0,23,3,30,11,,puregym,18.99,No Risk
61578,898104045.0,23,4,31,3,,netflix,15.99,No Risk
214056,534325901.0,12,6,19,11,,tesco,43.08,No Risk
124418,874431242.0,5,3,13,7,,sainsburylocal,72.88,No Risk
209224,749378808.0,21,4,10,11,,justeat,26.85,No Risk
33416,867679563.0,11,2,15,2,,sportsdirect,35.97,No Risk
101201,986267641.0,17,0,5,6,,sportsdirect,25.0,No Risk
123680,108931112.0,11,1,11,7,,tesco,55.61,No Risk
93756,196289502.0,19,2,31,5,,fatface,13.09,No Risk
215410,435984758.0,6,2,22,11,,amazon,11.29,No Risk
110544,642015139.0,13,0,26,6,,tesco,18.05,No Risk
141504,489964679.0,7,6,6,8,,deliveroo,35.17,No Risk
199662,627936697.0,23,1,31,10,,squareonix,12.99,No Risk
197066,613427466.0,13,0,30,10,,theworks,4.99,No Risk
138240,155867488.0,23,0,31,7,,amazon,7.99,No Risk
1136,655730067.0,0,6,1,1,,puregym,18.99,No Risk
62624,121113546.0,16,5,1,4,,sportsdirect,144.98,Low Risk
210772,779946617.0,10,0,13,11,,tesco,23.45,No Risk
224069,821971408.0,23,3,30,11,,blizzard,14.99,No Risk
133474,497772347.0,12,0,31,7,,wool,47.94,No Risk
29658,237493332.0,8,1,7,2,,tesco,62.06,No Risk
223114,868014990.0,23,3,30,11,,xbox,7.0,No Risk
97980,978410962.0,23,2,31,5,,xbox,7.0,No Risk
149177,151278285.0,9,0,21,8,,tesco,126.56,No Risk
56568,215311171.0,6,4,31,3,,selfridges,7.2,No Risk
52589,208381936.0,17,0,20,3,,sportsdirect,37.99,No Risk
85231,890830949.0,11,4,12,5,,topshop,28.98,No Risk
178802,709632525.0,23,5,30,9,,puregym,18.99,No Risk
142061,532478725.0,3,0,7,8,,fittedstitch,13.17,No Risk
169326,180616589.0,13,0,18,9,,tesco,46.42,No Risk
185358,856147482.0,7,6,8,10,,deliveroo,24.14,No Risk
206051,511179916.0,6,6,5,11,,lloydspharmacy,13.62,No Risk
194215,910730524.0,3,2,25,10,,deliveroo,34.49,No Risk
112575,506618547.0,9,4,30,6,,starbucks,7.5,No Risk
214512,558875206.0,9,0,20,11,,coffee#1,6.05,No Risk
192125,859603181.0,5,5,21,10,,etsy,7.69,No Risk
121971,237493332.0,9,5,8,7,,tesco,38.21,No Risk
55596,678851253.0,19,2,29,3,,revella,98.67,Low Risk
134481,189335192.0,0,1,1,8,,lbg,650.0,No Risk
109209,886921642.0,16,4,23,6,,sportsdirect,6.0,No Risk
135958,491392945.0,23,0,31,7,,squareonix,12.99,No Risk
80287,792845450.0,12,0,1,5,,sportsdirect,12.99,No Risk
218565,322221939.0,9,1,28,11,,sainsburylocal,37.07,No Risk
228225,653640811.0,5,1,5,12,,amazon,0.32,No Risk
17431,380228542.0,16,1,24,1,,sportsdirect,31.99,No Risk
124400,489964679.0,4,3,13,7,,deliveroo,38.28,No Risk
73069,169006407.0,17,3,27,4,,theworks,23.98,No Risk
204248,986267641.0,8,3,2,11,,tesco,16.76,No Risk
182541,216285378.0,5,1,3,10,,justeat,37.98,No Risk
63720,259015404.0,19,0,3,4,,justeat,36.65,No Risk
143012,687135796.0,5,2,9,8,,deliveroo,10.2,No Risk
7318,345514953.0,16,2,4,1,,fatface,80.0,No Risk
163676,163470640.0,17,3,7,9,,matalan,48.38,No Risk
70379,956717493.0,16,3,20,4,,looselyfitted,94.0,No Risk
171053,170637730.0,7,4,22,9,,sainsbury,10.99,No Risk
50086,892354433.0,8,1,14,3,,tesco,51.71,No Risk
95581,216285378.0,23,2,31,5,,squareonix,12.99,No Risk
157796,383345285.0,23,3,31,8,,squareonix,12.99,No Risk
127322,514362267.0,13,2,19,7,,matalan,60.0,No Risk
227473,471897866.0,3,0,4,12,,boots,43.09,No Risk
25027,593378953.0,23,1,31,1,,netflix,15.99,No Risk
27284,851181128.0,17,3,2,2,,gamestation,149.97,No Risk
216642,500043411.0,17,4,24,11,,fatface,114.09,High Risk
107080,986774156.0,14,6,18,6,,theworks,26.96,No Risk
107175,703588001.0,18,6,18,6,,matalan,126.0,No Risk
17111,833499132.0,19,0,23,1,,tesco,70.56,No Risk
203565,147508204.0,9,2,1,11,,sportsdirect,25.0,No Risk
155853,807714284.0,23,3,31,8,,squareonix,12.99,No Risk
23521,316793091.0,23,1,31,1,,blizzard,14.99,No Risk
219913,824916823.0,4,3,30,11,,justeat,25.03,No Risk
61746,722971557.0,23,4,31,3,,squareonix,12.99,No Risk
48423,762700245.0,8,4,10,3,,starbucks,5.8,No Risk
11767,719586818.0,21,3,12,1,,thecrown,5.5,No Risk
176741,152488934.0,23,5,30,9,355602925.0,,830.0,No Risk
15045,786879739.0,15,3,19,1,,stitchbystitch,11.0,No Risk
139075,912584712.0,17,1,1,8,,fittedstitch,118.3,No Risk
105459,175452235.0,11,3,15,6,,sportsdirect,35.0,No Risk
208759,252760664.0,2,4,10,11,,etsy,10.07,No Risk
224176,339791565.0,23,3,30,11,,grandunionbjj,100.0,No Risk
164351,687135796.0,5,5,9,9,,deliveroo,9.99,No Risk
158687,149684419.0,23,3,31,8,,blizzard,14.99,No Risk
214624,909676212.0,14,0,20,11,,sportsdirect,22.0,No Risk
13545,280098744.0,11,0,16,1,,fivesensesart,29.99,No Risk
76583,769319491.0,23,6,30,4,,squareonix,12.99,No Risk
163689,274818272.0,17,3,7,9,,tesco,61.57,No Risk
221942,500843551.0,23,3,30,11,,blizzard,14.99,No Risk
146711,558875206.0,9,2,16,8,,starbucks,5.45,No Risk
105207,628470485.0,18,2,14,6,,hobbylobby,51.49,Medium Risk
194302,383833857.0,6,2,25,10,,topshop,30.0,No Risk
115484,297823329.0,23,4,30,6,,mojangstudios,5.99,No Risk
92076,479456865.0,10,0,29,5,,sportsdirect,105.98,No Risk
115093,304455868.0,23,4,30,6,,mojangstudios,5.99,No Risk
72514,518474507.0,4,2,26,4,,selfridges,4.62,No Risk
10553,762896656.0,14,1,10,1,,gamestation,100.07,No Risk
119559,252760664.0,10,0,3,7,,matalan,84.0,No Risk
93276,613729471.0,9,2,31,5,,coffee#1,5.7,No Risk
32212,807714284.0,13,6,12,2,,fatface,174.48,No Risk
225453,496395938.0,6,4,1,12,,selfridges,4.23,No Risk
41465,626989363.0,23,1,28,2,,blizzard,14.99,No Risk
115137,233981231.0,23,4,30,6,,netflix,15.99,No Risk
222975,499244466.0,23,3,30,11,,puregym,18.99,No Risk
78763,547010927.0,23,6,30,4,,puregym,18.99,No Risk
105606,504055745.0,17,3,15,6,,matalan,139.0,No Risk
111813,586315521.0,17,3,29,6,,amazon,20.12,No Risk
204508,299652176.0,15,3,2,11,,matalan,316.4,Low Risk
209940,930277104.0,4,6,12,11,,boots,25.98,No Risk
33123,486495235.0,17,1,14,2,,sportsdirect,60.0,No Risk
207568,492215823.0,17,1,7,11,,justeat,32.18,No Risk
109341,500043411.0,19,4,23,6,,tesco,18.9,No Risk
141972,903468956.0,16,6,6,8,,topshop,172.5,No Risk
56685,993663752.0,9,4,31,3,,gamestation,49.98,No Risk
186095,475117511.0,10,0,9,10,,sportsdirect,37.99,No Risk
56850,750094757.0,10,4,31,3,,sportsdirect,31.97,No Risk
18268,624500124.0,18,3,26,1,,tesco,85.86,No Risk
98273,956717493.0,23,2,31,5,,puregym,18.99,No Risk
89486,489964679.0,17,0,22,5,,theworks,31.32,No Risk
140653,165045150.0,14,4,4,8,,topshop,82.12,No Risk
184618,587225252.0,20,4,6,10,,tesco,78.48,No Risk
8168,987656636.0,11,4,6,1,,theworks,4.99,No Risk
124519,618514666.0,8,3,13,7,,tesco,54.68,No Risk
155883,895331556.0,23,3,31,8,,puregym,18.99,No Risk
188036,279149837.0,8,4,13,10,,tesco,46.81,No Risk
54441,433917275.0,10,6,26,3,,stitchbystitch,21.0,No Risk
158335,899692478.0,23,3,31,8,,disney,7.99,No Risk
178846,920031185.0,23,5,30,9,,puregym,18.99,No Risk
53032,550832673.0,20,1,21,3,,tesco,84.0,No Risk
112596,348460748.0,9,4,30,6,,sportsdirect,5.99,No Risk
142092,609939116.0,4,0,7,8,,matalan,40.41,No Risk
73515,670427480.0,4,5,29,4,,justeat,24.89,No Risk
89552,433917275.0,19,0,22,5,,tesco,82.03,No Risk
211443,785749304.0,17,1,14,11,,justeat,12.94,No Risk
45566,688712152.0,13,4,3,3,,starbucks,5.4,No Risk
108790,673025413.0,15,3,22,6,,fittedstitch,259.0,No Risk
57732,361955473.0,23,4,31,3,709151315.0,,890.0,No Risk
39627,455831435.0,23,1,28,2,442079728.0,,650.0,No Risk
195730,235881534.0,6,5,28,10,,sainsburylocal,4.88,No Risk
31757,336557504.0,14,5,11,2,,selfridges,92.5,No Risk
165762,901432314.0,10,0,11,9,,tesco,29.79,No Risk
1705,165098840.0,0,6,1,1,,netflix,15.99,No Risk
135864,215426302.0,23,0,31,7,,blizzard,14.99,No Risk
158181,216285378.0,23,3,31,8,,puregym,18.99,No Risk
95647,575652395.0,23,2,31,5,,netflix,15.99,No Risk
196711,489964679.0,19,6,29,10,,revella,91.67,No Risk
217535,373163757.0,10,6,26,11,,revella,207.9,No Risk
66285,228136274.0,10,0,10,4,,fatface,115.49,No Risk
133588,352291960.0,15,0,31,7,,looselyfitted,55.88,No Risk
84602,315546581.0,18,2,10,5,,tesco,51.01,No Risk
108095,487051121.0,19,1,20,6,,justeat,18.09,No Risk
126641,165691047.0,3,1,18,7,,justeat,17.89,No Risk
224149,316793091.0,23,3,30,11,,squareonix,12.99,No Risk
54210,815993333.0,12,5,25,3,,tesco,86.94,No Risk
21162,684988568.0,11,1,31,1,,wool,23.97,No Risk
133552,856957948.0,14,0,31,7,,sportsdirect,30.99,No Risk
42261,163470640.0,23,1,28,2,,grandunionbjj,100.0,No Risk
7830,807714284.0,17,3,5,1,,tesco,39.99,No Risk
152593,558119802.0,17,0,28,8,,justeat,26.94,No Risk
24174,126929801.0,23,1,31,1,,grandunionbjj,100.0,No Risk
134393,297823329.0,0,1,1,8,,lbg,677.0,No Risk
40130,661295096.0,0,2,1,3,,lbg,646.0,No Risk
24232,585133606.0,23,1,31,1,,netflix,15.99,No Risk
173281,155867488.0,10,1,26,9,,tesco,137.32,No Risk
133694,984783496.0,17,0,31,7,,etsy,4.37,No Risk
42626,500043411.0,23,1,28,2,,amazon,7.99,No Risk
106561,454129843.0,14,5,17,6,,revella,83.3,No Risk
197856,853907490.0,3,1,31,10,,deliveroo,14.2,No Risk
85204,298007503.0,10,4,12,5,,sainsbury,66.95,Low Risk
78172,294474095.0,23,6,30,4,,puregym,18.99,No Risk
141714,833499132.0,11,6,6,8,,tesco,69.49,No Risk
143522,897714622.0,7,3,10,8,,amazon,4.09,No Risk
134805,792845450.0,23,0,31,7,,amazon,7.99,No Risk
194013,661295096.0,12,1,24,10,,cassart,29.99,No Risk
193573,653667523.0,15,0,23,10,,matalan,145.6,No Risk
158528,679662108.0,23,3,31,8,,netflix,15.99,No Risk
21577,802697323.0,19,1,31,1,,justeat,32.74,No Risk
31932,285873880.0,10,6,12,2,,matalan,160.94,No Risk
155557,383625050.0,0,4,1,9,,lbg,930.0,No Risk
76472,696758548.0,23,6,30,4,,blizzard,14.99,No Risk
189951,399538448.0,14,0,16,10,,selfridges,5.25,No Risk
7081,460463595.0,9,2,4,1,,gamestation,79.98,No Risk
155377,876890798.0,0,4,1,9,,halifax,575.0,No Risk
104306,106601471.0,15,0,12,6,,revella,54.65,No Risk
17243,158766229.0,10,1,24,1,,blackwell's,17.97,No Risk
160423,585625048.0,7,5,2,9,,etsy,11.95,No Risk
105198,668692488.0,18,2,14,6,,matalan,33.75,No Risk
105848,833499132.0,9,4,16,6,,tesco,145.62,No Risk
25111,950234174.0,23,1,31,1,,netflix,15.99,No Risk
197011,890830949.0,10,0,30,10,,matalan,54.99,No Risk
133558,497772347.0,14,0,31,7,,theworks,39.95,No Risk
214453,679662108.0,8,0,20,11,,tesco,157.04,No Risk
23678,252419513.0,23,1,31,1,,puregym,18.99,No Risk
33504,901432314.0,16,2,15,2,,cassart,49.99,No Risk
195767,651756497.0,7,5,28,10,,sainsbury,35.02,No Risk
166475,854895960.0,17,1,12,9,,justeat,21.89,Low Risk
134970,569687509.0,23,0,31,7,,puregym,18.99,No Risk
218977,170637730.0,5,2,29,11,,fatface,14.94,No Risk
164423,399538448.0,8,5,9,9,,starbucks,5.1,No Risk
127287,322221939.0,12,2,19,7,,amazon,23.39,No Risk
206716,899742927.0,7,0,6,11,,sainsburylocal,7.77,No Risk
163935,336557504.0,8,4,8,9,,starbucks,6.15,No Risk
82889,492215823.0,1,6,7,5,,revella,20.73,No Risk
202442,868377987.0,23,1,31,10,,amazon,7.99,No Risk
123054,108563213.0,6,0,10,7,,tesco,8.21,No Risk
50449,480557476.0,8,2,15,3,,tesco,63.36,No Risk
134764,945054126.0,0,1,1,8,,halifax,587.0,No Risk
177906,853907490.0,23,5,30,9,,grandunionbjj,100.0,No Risk
101772,857754342.0,19,1,6,6,,tesco,115.53,No Risk
197960,383625050.0,7,1,31,10,116598243.0,,1810.0,High Risk
30696,221356538.0,10,3,9,2,,theworks,21.96,No Risk
79916,366550080.0,5,0,1,5,,selfridges,70.84,Medium Risk
14490,479366718.0,10,2,18,1,,fatface,50.0,No Risk
44680,321372947.0,16,2,1,3,,theworks,19.97,No Risk
139706,250957494.0,18,2,2,8,,revella,115.5,No Risk
176897,286484726.0,0,6,1,10,,lbg,745.0,No Risk
212206,986267641.0,8,3,16,11,,tesco,65.84,No Risk
157456,604288474.0,23,3,31,8,,amazon,7.99,No Risk
169374,838830098.0,16,0,18,9,,topshop,107.5,No Risk
84201,176922958.0,18,1,9,5,,justeat,31.64,No Risk
180238,822250278.0,23,5,30,9,,disney,7.99,No Risk
206637,873693307.0,4,0,6,11,,cooplocal,11.11,No Risk
49860,256002321.0,14,0,13,3,,fivesensesart,29.98,No Risk
152733,229205098.0,3,1,29,8,,amazon,10.4,No Risk
119839,836110591.0,17,0,3,7,,sportsdirect,52.86,No Risk
156896,752362502.0,23,3,31,8,,netflix,15.99,No Risk
120236,973388795.0,16,1,4,7,,matalan,185.47,No Risk
65271,698076160.0,20,4,7,4,,tesco,110.35,No Risk
47452,835736339.0,17,1,7,3,,blackwell's,21.97,No Risk
15087,585596026.0,17,3,19,1,,wool,31.92,No Risk
130461,520447032.0,9,2,26,7,,selfridges,2.1,No Risk
226074,117273481.0,19,4,1,12,,sainsbury,180.4,No Risk
212304,699139822.0,10,3,16,11,,revella,164.5,Low Risk
196474,711045550.0,11,6,29,10,,sportsdirect,19.99,No Risk
32550,519644021.0,11,0,13,2,,sportsdirect,47.99,No Risk
83446,305778936.0,6,0,8,5,,sainsburylocal,7.96,No Risk
117558,574548998.0,23,4,30,6,,netflix,15.99,No Risk
174559,221868392.0,5,4,29,9,,deliveroo,36.13,No Risk
18219,706250160.0,17,3,26,1,,theworks,15.97,No Risk
100788,547010927.0,19,6,4,6,,revella,13.82,No Risk
49065,941285623.0,13,5,11,3,,brilliantbrushes,9.99,No Risk
98869,556631012.0,14,3,1,6,,sportsdirect,66.99,No Risk
88555,705848712.0,11,5,20,5,,sportsdirect,30.53,No Risk
155528,843174694.0,0,4,1,9,,lbg,1300.0,No Risk
21095,240643705.0,10,1,31,1,,reebok,29.99,No Risk
82496,280098744.0,10,5,6,5,,sportsdirect,84.98,No Risk
150894,709608057.0,7,4,25,8,,amazon,6.76,No Risk
96976,627622066.0,23,2,31,5,,grandunionbjj,100.0,No Risk
124136,903953091.0,10,2,12,7,,starbucks,5.25,No Risk
212262,145387690.0,9,3,16,11,,looselyfitted,3.45,No Risk
139825,259015404.0,5,3,3,8,,deliveroo,29.87,No Risk
52678,626989363.0,20,0,20,3,,matalan,1.65,No Risk
76780,788740658.0,23,6,30,4,,xbox,7.0,No Risk
147613,344219145.0,8,4,18,8,,tesco,78.33,No Risk
208575,572136270.0,13,3,9,11,,revella,246.5,Medium Risk
5612,175452235.0,17,6,1,1,,fatface,206.5,No Risk
178324,768271776.0,23,5,30,9,,mojangstudios,5.99,No Risk
192973,408057540.0,12,6,22,10,,lloydspharmacy,0.73,No Risk
186013,550644516.0,9,0,9,10,,sainsbury,88.04,No Risk
181576,823208989.0,13,6,1,10,,topshop,101.5,No Risk
62463,556631012.0,12,5,1,4,,grandunionbjj,33.99,No Risk
795,479366718.0,0,6,1,1,,halifax,997.0,No Risk
162004,264550521.0,11,0,4,9,,sportsdirect,85.16,No Risk
197166,417850087.0,17,0,30,10,,wool,13.97,No Risk
35511,137913631.0,17,0,20,2,,tesco,62.4,No Risk
52110,331450202.0,13,6,19,3,,theworks,19.98,No Risk
105040,535744551.0,10,2,14,6,,tesco,90.47,No Risk
179895,189757473.0,23,5,30,9,,amazon,7.99,No Risk
206874,162162212.0,10,0,6,11,,topshop,151.0,No Risk
97507,310375875.0,23,2,31,5,,netflix,15.99,No Risk
222476,208381936.0,23,3,30,11,,amazon,7.99,No Risk
59614,648644594.0,23,4,31,3,,blizzard,14.99,No Risk
11545,848118081.0,13,3,12,1,,wool,26.97,Low Risk
34935,441142605.0,11,6,19,2,,ayarnstory,7.98,No Risk
16734,989506909.0,9,0,23,1,,stitchbystitch,99.0,No Risk
80418,742223719.0,15,0,1,5,,sportsdirect,99.99,No Risk
13380,929044080.0,9,0,16,1,,theworks,29.96,No Risk
103572,853907490.0,3,6,11,6,,boots,10.59,No Risk
67828,456246119.0,10,4,14,4,,matalan,84.69,No Risk
160594,500843551.0,10,5,2,9,,sportsdirect,45.97,No Risk
42558,324046160.0,23,1,28,2,,squareonix,12.99,No Risk
13342,667367404.0,9,0,16,1,,coffee#1,6.05,No Risk
139502,910730524.0,13,2,2,8,,starbucks,6.1,No Risk
150529,221356538.0,9,3,24,8,,topshop,168.69,No Risk
21195,497772347.0,11,1,31,1,,brilliantbrushes,31.97,No Risk
106838,994214354.0,10,6,18,6,,sainsburylocal,37.96,Low Risk
66722,519644021.0,11,1,11,4,,tesco,61.42,No Risk
97159,625658193.0,23,2,31,5,,puregym,18.99,No Risk
76333,200080192.0,23,6,30,4,,puregym,18.99,No Risk
123933,628470485.0,19,1,11,7,,matalan,37.05,No Risk
161551,223207876.0,15,6,3,9,,matalan,290.5,Low Risk
73622,151968462.0,9,5,29,4,,brilliantbrushes,1.5,No Risk
87175,675231808.0,18,1,16,5,,hobbylobby,49.99,No Risk
5095,890567652.0,11,6,1,1,,cooplocal,49.6,No Risk
196672,893134725.0,16,6,29,10,,reebok,72.97,No Risk
93053,452974357.0,23,1,30,5,149684419.0,,1320.0,No Risk
223784,564744955.0,23,3,30,11,,netflix,15.99,No Risk
130598,949032480.0,17,2,26,7,,amazon,46.03,Low Risk
128213,296972867.0,16,4,21,7,,tesco,81.08,No Risk
96517,124125096.0,23,2,31,5,,mojangstudios,5.99,No Risk
86218,940569402.0,14,6,14,5,,topshop,70.0,No Risk
165958,618514666.0,18,0,11,9,,tesco,73.18,No Risk
187412,752362502.0,4,3,12,10,,looselyfitted,6.45,No Risk
189883,970298834.0,11,0,16,10,,sportsdirect,20.03,No Risk
221237,994214354.0,0,4,1,12,,halifax,594.0,No Risk
105131,605116158.0,17,2,14,6,,deliveroo,16.74,No Risk
85341,449871732.0,17,4,12,5,,fivesensesart,6.99,No Risk
59076,315078351.0,23,4,31,3,,xbox,7.0,No Risk
147699,494789005.0,10,4,18,8,,fivesensesart,12.02,No Risk
81811,903953091.0,15,3,4,5,,theworks,19.98,No Risk
218058,441274121.0,9,0,27,11,,coffee#1,6.8,No Risk
187649,604288474.0,12,3,12,10,,sportsdirect,75.89,No Risk
225789,143003091.0,11,4,1,12,,fatface,62.3,No Risk
189538,905860285.0,17,6,15,10,,matalan,76.3,No Risk
127786,310375875.0,17,3,20,7,,fatface,13.72,No Risk
188601,553734946.0,9,5,14,10,,reebok,44.98,No Risk
31137,546296727.0,12,4,10,2,,sportsdirect,9.99,No Risk
148122,454356905.0,9,5,19,8,,theworks,37.26,No Risk
13179,824916823.0,15,6,15,1,,hobbylobby,7.98,No Risk
15855,951817450.0,11,5,21,1,,gamestation,69.98,No Risk
154677,627917561.0,17,3,31,8,,sportsdirect,129.98,No Risk
104500,656812046.0,5,1,13,6,,sainsbury,23.91,Low Risk
213969,822135975.0,11,6,19,11,,tesco,96.89,No Risk
55846,322221939.0,13,3,30,3,,starbucks,5.5,No Risk
1005,283027736.0,0,6,1,1,,mojangstudios,5.99,No Risk
7936,494789005.0,20,3,5,1,,tesco,19.4,No Risk
42365,126929801.0,23,1,28,2,,squareonix,12.99,No Risk
51443,321372947.0,8,5,18,3,,tesco,60.05,No Risk
10931,823208989.0,10,2,11,1,,cex,120.09,Medium Risk
8080,124377686.0,9,4,6,1,,fivesensesart,12.98,No Risk
143026,806358207.0,5,2,9,8,,fatface,4.16,No Risk
33924,951817450.0,17,3,16,2,,gamestation,49.99,No Risk
77601,433837402.0,23,6,30,4,,puregym,18.99,No Risk
64159,999752672.0,19,1,4,4,,tesco,122.99,No Risk
186115,494977194.0,11,0,9,10,,fatface,35.25,No Risk
26932,324224854.0,7,3,2,2,,sainsbury,33.31,No Risk
26968,637433131.0,8,3,2,2,,tesco,169.03,No Risk
105900,572384506.0,11,4,16,6,,topshop,98.0,No Risk
197909,461029994.0,5,1,31,10,,boots,16.92,No Risk
26934,212560376.0,7,3,2,2,,fittedstitch,25.62,Low Risk
126756,444371478.0,8,1,18,7,,tesco,122.73,No Risk
147670,355733816.0,9,4,18,8,,sportsdirect,99.99,No Risk
55198,639549973.0,12,1,28,3,,topshop,44.5,No Risk
224723,856461967.0,23,3,30,11,,puregym,18.99,No Risk
114610,780463728.0,23,4,30,6,,squareonix,12.99,No Risk
40670,913801979.0,23,1,28,2,,mojangstudios,5.99,No Risk
60747,818552503.0,23,4,31,3,,amazon,7.99,No Risk
191901,982286721.0,13,4,20,10,,tesco,29.36,No Risk
10208,706361191.0,19,0,9,1,,tesco,84.69,No Risk
226203,887853850.0,5,5,2,12,,boots,19.37,No Risk
26608,996042490.0,13,2,1,2,,gamestation,129.97,No Risk
175506,549414742.0,4,5,30,9,,deliveroo,29.54,No Risk
151783,305778936.0,4,6,27,8,,revella,34.85,No Risk
154794,176922958.0,18,3,31,8,,boots,41.19,No Risk
181101,370521542.0,9,6,1,10,,sainsburylocal,7.16,No Risk
166451,527842638.0,17,1,12,9,,fivesensesart,36.98,No Risk
181528,873693307.0,13,6,1,10,,tesco,69.38,No Risk
28134,214339619.0,10,5,4,2,,fatface,111.98,No Risk
120073,117273481.0,9,1,4,7,,coffee#1,5.5,No Risk
8754,134847904.0,11,5,7,1,,cex,49.99,No Risk
226791,856957948.0,18,5,2,12,,hobbylobby,33.0,No Risk
209120,815993333.0,17,4,10,11,,tesco,29.13,No Risk
179512,408057540.0,23,5,30,9,,mojangstudios,5.99,No Risk
207295,670102069.0,8,1,7,11,,justeat,43.35,No Risk
206596,522188082.0,2,0,6,11,,selfridges,59.21,No Risk
139919,441274121.0,9,3,3,8,,starbucks,6.05,No Risk
139143,395284483.0,19,1,1,8,,tesco,60.0,No Risk
86994,479366718.0,11,1,16,5,,matalan,259.5,Medium Risk
192186,518474507.0,6,5,21,10,,amazon,47.85,No Risk
166670,450896297.0,6,2,13,9,,justeat,37.88,No Risk
225113,742223719.0,23,3,30,11,,netflix,15.99,No Risk
9005,308897841.0,19,5,7,1,,tesco,38.68,No Risk
26948,534908754.0,8,3,2,2,,tesco,45.47,No Risk
135799,705848712.0,23,0,31,7,,grandunionbjj,100.0,No Risk
37734,233981231.0,17,6,26,2,,topshop,131.46,No Risk
224043,556631012.0,23,3,30,11,,grandunionbjj,100.0,No Risk
4795,149684419.0,10,6,1,1,,blackwell's,16.98,No Risk
124711,668175891.0,18,3,13,7,,tesco,42.45,No Risk
99060,730002588.0,19,3,1,6,,boots,6.17,No Risk
152726,450896297.0,2,1,29,8,,justeat,26.62,No Risk
49121,574548998.0,16,5,11,3,,cex,109.97,No Risk
23184,280130290.0,23,1,31,1,,puregym,18.99,No Risk
188491,668329719.0,7,5,14,10,,etsy,24.81,Low Risk
40170,851181128.0,0,2,1,3,,lbg,448.0,No Risk
84267,169006407.0,21,1,9,5,,matalan,63.33,No Risk
43966,637433131.0,23,1,28,2,,amazon,7.99,No Risk
133069,653640811.0,5,0,31,7,,sainsbury,35.49,Low Risk
104298,414454079.0,15,0,12,6,,fatface,132.3,No Risk
116957,679911053.0,23,4,30,6,,netflix,15.99,No Risk
151406,308897841.0,9,5,26,8,,tesco,45.98,No Risk
203061,128033695.0,23,1,31,10,,puregym,18.99,No Risk
19548,564214408.0,13,6,29,1,,sportsdirect,28.0,No Risk
13170,673025413.0,15,6,15,1,,tesco,39.44,No Risk
196072,424397946.0,14,5,28,10,,matalan,202.3,No Risk
64200,901037631.0,7,2,5,4,,starbucks,5.4,No Risk
67236,478412511.0,16,2,12,4,,topshop,129.0,No Risk
91996,111137699.0,8,0,29,5,,cooplocal,62.1,No Risk
125101,224112146.0,18,4,14,7,,tesco,102.0,No Risk
91991,979892433.0,8,0,29,5,,tesco,53.84,No Risk
23422,478651121.0,23,1,31,1,,squareonix,12.99,No Risk
115057,613427466.0,23,4,30,6,,puregym,18.99,No Risk
9589,843537309.0,7,0,9,1,,coffee#1,4.0,No Risk
156385,890830949.0,23,3,31,8,,blizzard,14.99,No Risk
34968,212560376.0,12,6,19,2,,reebok,10.02,No Risk
134584,668692488.0,0,1,1,8,,lbg,543.0,No Risk
211793,854895960.0,10,2,15,11,,sportsdirect,25.0,No Risk
169590,550169791.0,5,1,19,9,,lloydspharmacy,39.15,Low Risk
26632,409370545.0,15,2,1,2,,fatface,49.0,No Risk
105081,480557476.0,13,2,14,6,,starbucks,5.0,No Risk
104720,986774156.0,13,1,13,6,,theworks,15.98,No Risk
20659,263882093.0,0,1,31,1,,deliveroo,26.58,No Risk
144868,425964226.0,13,5,12,8,,tesco,142.92,No Risk
36513,867679563.0,13,3,23,2,,starbucks,5.5,No Risk
141685,903468956.0,10,6,6,8,,selfridges,149.0,No Risk
109743,340680761.0,18,5,24,6,,tesco,72.92,No Risk
151891,324224854.0,10,6,27,8,,matalan,170.03,No Risk
144851,986267641.0,13,5,12,8,,justeat,31.54,No Risk
5136,583579399.0,12,6,1,1,,tesco,104.5,No Risk
44280,625281433.0,7,2,1,3,,starbucks,5.4,No Risk
